fid,OBJECTID,Name,Contact,Address,Longitude,Lattitude
1915,130322,Shan-i-Islam High School,,"New Jail Rd, Makhdumabad, Kot Lakhpat, Lahore, Punjab, Lahore, Pakistan",74.3460697,31.4512876
1916,130341,"Minhaj-ul-Quran Model School, Qainchi, Lahore",,"Lahore, Pakistan",74.34723329,31.46482958
1917,130343,"Minhaj Girls Degree College, Ferozpur Road, Lahore",,"6 Qainchee Bazar Rd, Lahore, Pakistan",74.3479027,31.4640855
1918,130358,faridia public high school,+92 345 4661334,"LDA Quarters, Lahore, Pakistan",74.3477501,31.4737608
1919,130373,The Muslim Public School,+92 333 4707244,"Lahore, Pakistan",74.3485557,31.4447367
1920,130424,Amir Science Academi,,"Ayub Rd, Lahore, Pakistan",74.34838409,31.45486527
1921,130482,GHS Pandoke,,"Pandoke, Pakistan",74.3602136,31.2795508
1922,130496,Memorial Technical High School,,"Lalyani Rd, Pandoki, Raiwind, Lahore, Punjab, Pakistan",74.38431773,31.30586657
1923,130498,Shaheen Model Boys High School,+92 322 4105190,"Sue-e-Asal Road, Pakistan",74.3907346,31.3076577
1924,130522,Lahore Oxford Grammar School,+92 42 35403171,"Lahore, Pakistan",74.3884619,31.3240369
1925,130531,TCF School,+92 42 111 823 823,"Julke, Pakistan",74.3892002,31.3303073
1926,130593,THE EDUCATORS NOOR CAMPUS,+92 300 8077059,"kot nabi bakashwala 34kilomiter, Lahore, Pakistan",74.4051429,31.2847039
1927,130606,GGP School Atto Asil,,"Atto Asal, Pakistan",74.4014525,31.3084018
1928,130607,Aims Cadet School English Medium,+92 301 4498952,"Service Road, Atto Asal, Pakistan",74.39840195,31.30880107
1929,130613,GBP School Atto Asil,,"Atto Asal, Pakistan",74.4054115,31.3095018
1930,130621,Afzal Model School,+92 321 4347089,"Keet, near PEL، Service Rd,Kot Amir Khan، Lahore 53100, Pakistan",74.4150299,31.2947507
1931,130623,CosmoVision Center Pakistan,,"Khanu Harni, District, Lahore, Pakistan",74.4149125,31.3181218
1932,130669,Leads School System,,"Allama Shabbir Usmani Rd, Block A, Faisal Town, Lahore, Punjab, Lahore, Pakistan",74.2991801,31.483568
1933,130706,Allied School Muhammad Campus,+92 42 37089935,"91-92 A, Lahore, Pakistan",74.2653573,31.4016525
1934,130709,Pak Turk School,,"Block G, Lahore, Pakistan",74.265946,31.3797127
1935,130720,Voyage School,+92 321 8865574,"130 E Audit and Accounts, Lahore, Pakistan",74.2689772,31.4011472
1936,130722,AMERICAN LYCETUFF,,"Naz Town, Lahore, Pakistan",74.2678919,31.4042246
1937,130723,Al-Asr School System UET Society,+92 42 35183832,"232-A, College Rd, Lahore, Pakistan",74.268831,31.405831
1938,130740,Jks Academy,+92 331 4291904,"138B nashaman-a-iqbal phase 2, Lahore, Pakistan",74.2778999,31.4048436
1939,130858,The Student Factory,+92 42 35694117,"66DD, Commercial Area, Lahore, Pakistan",74.3837718,31.4623408
1940,130880,AL-Fatah Middle School,+92 321 4000573,"Al-FATAH Street Atta Bakhsh Rd, Lahore 1417, Pakistan",74.3857845,31.4459721
1941,130933,TAC School System,,"DHA, Street 12, Lahore, Pakistan",74.3881488,31.4576794
1942,130984,The Educators,,"Charrar Pind, Lahore, Pakistan",74.38721,31.4772351
1943,130985,Jinnah Public High School,+92 334 4175939,"Street 9, Lahore, Pakistan",74.3863208,31.4766941
1944,130990,The Lahore Alma,+92 42 35734547,"C-48, Street 44, Phase 1, DHA، Lahore, Pakistan",74.386545,31.481494
1945,131057,Haleem Campus,+92 42 35731301,"428 EE, phase-4, Defence Housing Authority، لاہور 54792",74.389586,31.469786
1946,131068,Twi Office Lahore,,"Sreet 96, Lahore, Pakistan",74.38994056,31.47194793
1947,131077,JEA,,"Rising Stars Preschool & Academy,, Lahore, Pakistan",74.388767,31.4710311
1948,131153,Lahore Grammar School,+92 42 35720287,"136, E Sreet 59, Lahore, Pakistan",74.3909103,31.4809655
1949,131181,Unique Computer College,+92 333 4224186,"d h a, Lahore, Pakistan",74.3901804,31.4705039
1950,131204,Allied School Defence Campus,+92 323 4320964,"240/1, Lahore, Pakistan",74.3929768,31.474975
1951,131235,Beaconhouse TNS,+92 42 37176241,"Street 10, Lahore, Pakistan",74.3935615,31.4641153
1952,131239,OTI Children Academy,+92 332 5335018,"Walton, Lahore, Pakistan",74.3939339,31.4690717
1953,131271,Crysto training,,"D.H.A. Main Blvd, Lahore, Pakistan",74.39412675,31.48233994
1954,131317,Roots IVY International School,,"Street 15, Lahore, Pakistan",74.39594345,31.46737687
1955,131318,DHA Senior School for Boys,,"Sector G, Lahore, Pakistan",74.3955517,31.4661857
1956,131320,DHA KINDERGARTEN,+92 42 37177903,"594/1, Lahore, Pakistan",74.3957766,31.4679181
1957,131386,Lahore Grammar School,,"State Life Housing Society - Phase 1, Lahore, Pakistan",74.4002608,31.4441126
1958,131393,DHA Senior School for Boys,+92 42 35722567,"648-S, Phase-II, DHA Lahore, Street 36, Lahore, Pakistan",74.4006053,31.4736428
1959,131437,GGPS Jathol,,"Jathol, Pakistan",74.4016286,31.4385329
1960,131443,College Talk,+92 321 9995989,"26-F, Sui Gas Main Boulevard, Lahore, Pakistan",74.40173075,31.45263243
1961,131590,Defence Public School Junior Campus,,"Sector T, Lahore, Pakistan",74.4043425,31.4730578
1962,131600,Defence Public School For Boys,+92 321 4000646,"Lalik chowk, Lahore, Pakistan",74.403554,31.4757504
1963,131657,Shaikh Ahmad Hassan School of Law,,"Lahore University of Management Sciences، Lahore, Pakistan",74.4081685,31.4713447
1964,131673,Students Help Centre,+92 322 4950165,"Sector Q, Lahore, Pakistan",74.4095043,31.4826676
1965,131676,Musaab Bin Umair Centre,,"291, Lahore, Pakistan",74.409243,31.483338
1966,131680,Suleman Dawood School of Business,,"LUMS, Lahore, Pakistan",74.4098291,31.4687389
1967,131713,Rising Star Pre School & Academy,,"Street 9, Lahore, Pakistan",74.4093758,31.48333
1968,131725,Free Parking,,"Lahore Cantt., Lahore, Pakistan",74.412981,31.469197
1969,131794,"Kids Kampus, DHA",+92 42 37178711,"240-F, Street 6, Lahore, Pakistan",74.4138149,31.467104
1970,131795,"Kids Kampus, DHA",+92 42 37178711,"Phase-5 DHA - Entrance, Lahore, Pakistan",74.413854,31.467023
1971,131796,Allied School Defence View Campus,+92 42 35708810,"Block F, Lahore, Pakistan",74.4149923,31.4734743
1972,131836,walgun sohail,+92 322 7970182,"near, Lahore, Pakistan",74.4195864,31.4729556
1973,131887,Masjid Hanfia Qasmia,,"Harpalke, Pakistan",74.4237095,31.4359684
1974,131914,Mubeen School System,,"Lahore, Pakistan",74.423553,31.481784
1975,131916,Quaid-e-Azam Model High School,,"Bedian Rd, Al-Falah Town, Lahore, Punjab, Lahore, Pakistan",74.42149255,31.48138169
1976,131917,Al-Khalid Public High School,,"Bedian Rd, Al-Falah Town, Lahore, Punjab, Lahore, Pakistan",74.42113316,31.48185244
1977,131925,Allied School Defence Bedian Road Campus,+92 42 37167915,"Street 2, Sadaat Town, Bedian Road, Jammu Stop, Lahore, Lahore, Pakistan",74.4243908,31.4732913
1978,131934,Lahore City School,,"Manzoor Colony, Lahore, Pakistan",74.4256353,31.478539
1979,131937,Madrassah Jamia Islamia,,"Lahore, Pakistan",74.4276936,31.4587739
1980,132000,KIPS Academy J2,,"Block J2, Lahore, Pakistan",74.2651517,31.4253991
1981,132002,Wapda Town Girls High School,,"Abbaseen Ave, Lahore, Pakistan",74.2658915,31.4256722
1982,132004,Aurora International School,,"98 Widway Rd, Lahore, Pakistan",74.2648047,31.4281791
1983,132005,Bedford International School,,"Abbaseen Ave, Lahore, Pakistan",74.2650205,31.4280431
1984,132006,Allied School,+92 342 4111222,"1 F-1 Street 1, Lahore, Pakistan",74.2653872,31.4293943
1985,132013,Zain Naqvi Nursery,+92 42 35183977,"WAPDA Town, Lahore, Pakistan",74.2653073,31.4290965
1986,132020,Success School System,,"Block F1, Lahore, Pakistan",74.2649532,31.4313909
1987,132023,Rana Science Acadamy,,"Block F1, Lahore, Pakistan",74.265479,31.4318361
1988,132024,Beaconhouse,,"Wapda Avenue, Lahore, Pakistan",74.2653314,31.4325241
1989,132028,Global Montessori Coaching Institute,+92 333 4080453,"504 Street 10, Lahore, Pakistan",74.26366156,31.43393114
1990,132055,JPS School System,,"Airline Society, Lahore, Pakistan",74.2618814,31.4453062
1991,132085,Ashraf Park,,"park, Street 13, Lahore, Pakistan",74.26329504,31.4529558
1992,132113,Bright Grammar High School,+92 323 4322637,"Abdul Haq Rd, Block H, Johar Town, Lahore, Punjab, Lahore, Pakistan",74.265,31.46824
1993,132128,Air Foundation School System,+92 333 2198246,"Block H-3, Lahore, Pakistan",74.2622466,31.469871
1994,132144,Beaconhouse Valancia Campus,,"Block B, Lahore, Pakistan",74.2662989,31.4099508
1995,132159,School of Islamic & Modern Studies,,"Block H1, Lahore, Pakistan",74.2666561,31.4265266
1996,132173,Raza Rizvi SSP ( Shaheed ),,"Street 6, Lahore, Pakistan",74.2673984,31.433348
1997,132190,Great High School,,"Wapda Avenue, Lahore, Pakistan",74.2676448,31.4338417
1998,132218,Pakturk Asifa Irfan Girls Campus,+92 42 35954861,"189 Road, Khayaban-e-Jinnah, Lahore, Pakistan",74.2673585,31.4429111
1999,132223,PakTurk School,,"Service Rd W, Lahore, Pakistan",74.267504,31.4429186
2000,132261,Concordia Colleges Johar town Boys Campus,+92 322 4600411,"1-G Shahrah Nazaria-e-Pakistan, Lahore, Pakistan",74.2661207,31.4582859
2001,132266,Bright Beginning School,+92 321 8406793,"175 B, Emporium, Lahore, Pakistan",74.2659832,31.4673596
2002,132313,Sir Syed Public School,,"K1 Block, Lahore, Pakistan",74.268092,31.4219449
2003,132321,Gurjer Martial Arts Club,+92 321 4920187,"Block H1, Lahore, Pakistan",74.2679751,31.427625
2004,132331,The Educators School,,"Block E1, Lahore, Pakistan",74.2689179,31.4327329
2005,132333,Great School,,"Main Blvd, Lahore, Pakistan",74.2677796,31.4339682
2006,132334,Rana Acadamy (Girls),,"Wapda Avenue, Lahore, Pakistan",74.2678398,31.4340309
2007,132337,Superior School,,"Wapda Avenue, Lahore, Pakistan",74.267903,31.4348965
2008,132342,The Sipirit School,,"Wapda Avenue North, Lahore, Pakistan",74.26839,31.4353181
2009,132358,"Dar-e-Arqam School, Boys",,"Wapda Avenue, Lahore, Pakistan",74.2692056,31.435287
2010,132359,The Punjab Acadamy,,"77, Wapda Avenue, Lahore, Pakistan",74.2692277,31.4353204
2011,132366,Punjab Cadet School,+92 42 35182708,"167-B, Iqbal Avenue Housing Society Near Shaukat Khanum Cancer Hospital, Service Road East, Lahore, Pakistan",74.2687796,31.4427847
2012,132370,Punjab School 167A1 Iqbal Avenue,+92 345 4066334,"Phase-I, Lahore, Pakistan",74.2687898,31.4428448
2013,132436,Kasco Training Lahore,,"Street 1, Lahore, Pakistan",74.2692706,31.4496347
2014,132454,Unique Academy,,"R Block, Lahore, Pakistan",74.2689353,31.4593668
2015,132461,Doctors Montessori Pre School and Day Care,+92 42 35311814,"11, Lahore 54000, Pakistan",74.2685933,31.4686348
2016,132480,Askari Public School,+92 322 4112003,"C Block, Lahore, Pakistan",74.269579,31.473189
2017,132496,Avalon High,,"Block K1, Wapda، Lahore, Pakistan",74.2708685,31.4197628
2018,132510,The Lahore Garrison Juinor School,,"Block E1, Lahore, Pakistan",74.2703431,31.431324
2019,132511,The Educators Par Excellence Group of Schools (F1 campus),+92 42 35955644,"Wapda Avenue, Lahore, Pakistan",74.2698647,31.4315875
2020,132514,The Jinnah Educators,,"Main Blvd, Lahore, Pakistan",74.2695636,31.4363643
2021,132515,Jinnah Educators,+92 313 4355005,"Wapda Avenue, Lahore, Pakistan",74.269621,31.4363846
2022,132518,The Larch,,"Wapda Ave, Lahore, Pakistan",74.2707738,31.4374877
2023,132568,KIPS SCHOOL,+92 42 35956330,"30-31 R Block Johar Town, Lahore 54000",74.27087,31.459764
2024,132573,Quran tajweed classes,,"580, Johar Town Rd, Lahore, Pakistan",74.27020884,31.45968885
2025,132577,KIPS School,+92 42 35956330,"R Block, Lahore, Pakistan",74.27106988,31.45995725
2026,132614,KIPS G-4 Campus,+92 305 4440596,"420 C Block, Lahore, Pakistan",74.2706838,31.475116
2027,132670,Lahore Grammar School,+92 42 35183197,"197 Iqbal avenue, Shaukat Ali Road, Lahore, Pakistan",74.2725387,31.4456921
2028,132725,Beaconhouse School System Johar Town Junior Branch,+92 42 35171261,"395-396 Pakistan, Main Blvd, Lahore, Pakistan",74.2717013,31.4588439
2029,132727,"Kids Kampus, Johar Town",+92 42 35456781,"239. Block R M. A. Johar Town, Lahore، Lahore 54000, Pakistan",74.272285,31.459054
2030,132728,Salamat International Campus for Advanced Studies.,,"Block R, Lahore, Pakistan",74.2723417,31.4590339
2031,132729,Allied School Johar Town Central Campus,+92 42 35303057,"57, Lahore, Pakistan",74.2717409,31.4601504
2032,132731,Salamat School System,+92 42 35752757,"Block R, Lahore, Pakistan",74.2724597,31.4590842
2033,132805,NGS Johar Town Campus,+92 321 9742959,"348, Johar Town, Lahore, Pakistan",74.272726,31.4714163
2034,132806,Bridge Academy,,"Block G3, Lahore, Pakistan",74.2722841,31.4724309
2035,132833,Shito Ryu Karate Club,+92 300 8874149,"Engineers Town Sector B, Lahore, Pakistan",74.274144,31.4239179
2036,132918,Al Harmain Education System,,"Khayaban-e-Firdousi, Lahore, Pakistan",74.2731588,31.4524786
2037,132994,The Educators,,"Main Blvd, Lahore, Pakistan",74.2745787,31.465371
2038,133069,Dar-e-Arqum School,,"326, Ravi Rd E, Lahore, Pakistan",74.2763151,31.4335391
2039,133072,The Trust School,,"Sutlej Ave, Lahore, Pakistan",74.2760827,31.4347011
2040,133074,Lahore Grammar School,,"Street 6, Lahore, Pakistan",74.275931,31.4379381
2041,133122,KIPS R1 Campus,+92 42 35166553,"878 R1، Khayaban-e-Firdousi، Lahore, Pakistan",74.2750508,31.4549452
2042,133145,Alharam Education System,+92 42 35291832,"Block R1, Lahore, Pakistan",74.2752814,31.4578587
2043,133150,Knowledge School,+92 320 4488488,"23-c 23 Main Blvd، Nawab Town، Lahore, Pakistan",74.2759085,31.45867783
2044,133163,Core School System,+92 42 35312659,"Main Blvd, Lahore, Pakistan",74.275633,31.4590218
2045,133173,The Lahore Lyceum,+92 42 36110510,"337 R Main Blvd, Lahore, Pakistan",74.2755643,31.459644
2046,133225,Hope uplift school,,"Service Rd, Lahore, Pakistan",74.2757642,31.4692147
2047,133257,L’ècole,+92 42 35300788,"417 Yaseen Khan Watoo Rd, Lahore, Pakistan",74.2762953,31.474657
2048,133276,Peperdine Nespak Campus,,"Nespak Housing Society,, Sutlej Ave, Lahore, Pakistan",74.2775036,31.4351602
2049,133277,The Learning Yard,+92 321 4012938,"Block D2, Lahore, Pakistan",74.2773407,31.4357158
2050,133296,Dar-u-Salam School,,"Shahrahe-Nazria Pakistan,, Wapda Town Roundabout, Lahore, Pakistan",74.276934,31.4419407
2051,133362,BSS JTC GIRLS PRIMARY,+92 21 36961324,"134 M, Society Office, Lahore, Pakistan",74.2777279,31.451701
2052,133363,Beaconhouse School System Johar Town Campus Boys,+92 42 35222925,"Sardaiyaab Rd, Lahore, Pakistan",74.2770122,31.452569
2053,133365,Beaconhouse Primary Branch,,"Block R, Lahore, Pakistan",74.2767003,31.4534968
2054,133366,Beaconhouse Johartown Boys,,"r, 224 Street 10, Lahore, Pakistan",74.2772649,31.453361
2055,133410,Lacas,,"Samsani Rd, Lahore, Pakistan",74.2781889,31.4680617
2056,133412,"The Educators, Sahar Campus VI",+92 42 35957125,"16-F/II، Johar Town، Lahore 54000, Pakistan",74.2783918,31.4698433
2057,133445,The International School of Choueifat,+92 42 35300028,"662-G/ 54000, 1 Abdul Haque Rd, Lahore, Pakistan",74.2784523,31.4744905
2058,133448,Model Town Lahore,+92 321 4235208,"141 Model Street، Lahore, Pakistan",74.27820517,31.47631484
2059,133473,The Educators,,"Lock D,, Sutlej Ave, Lahore, Pakistan",74.2792286,31.4367882
2060,133474,Educators Par Excellence,,"Block D1, Lahore, Pakistan",74.2791646,31.4368683
2061,133475,Pepperdine School Network,,"Sutlej Ave, Lahore, Pakistan",74.279173,31.4369568
2062,133614,Unique,,"286 Block F1, Lahore, Pakistan",74.2799847,31.4609123
2063,133627,Silk School,,"Abdul Haque Rd, Lahore, Pakistan",74.2788035,31.4722733
2064,133664,Lahore Grammer School Girls JT,+92 42 35316040,"Block G1, Lahore, Pakistan",74.2787321,31.4766858
2065,133703,Alaleem Acadme,+92 314 4062809,"G.E.C.H.S. Phase 2, Lahore, Pakistan",74.2813648,31.4233315
2066,133704,Dar-e-arqam School,,"Block D, Lahore, Pakistan",74.28132538,31.42365041
2067,133720,Fair Field School,+92 42 35180453,"9 B4 Sutlej Ave, Lahore, Pakistan",74.2818903,31.4397288
2068,133826,The C.A.R.E School System,+92 42 35291928,"Block F1, Lahore, Pakistan",74.2804313,31.4589057
2069,133839,Lahore Grammar School,+92 42 35310841,"254 Block F/1، Lahore, Pakistan",74.2812225,31.4605812
2070,133843,Lahore College of Arts & Sciences,+92 42 35311088,"Block F2, Lahore, Pakistan",74.281386,31.4713785
2071,133849,Saint Dominic's Convent Girls High School,,"67-G, Lahore, Pakistan",74.2810428,31.4749659
2072,133970,Smart School,,"Housing Society, Shahrah-e-Nazria Pakistan,, Lahore, Pakistan",74.2828637,31.4376559
2073,133976,Educators Par Excellence,,"Block C2, Lahore, Pakistan",74.2826022,31.4392132
2074,133989,Zafar Science Academy,,"90-C-2,Punjab ChowkPGECHS, Lahore, Pakistan",74.2837336,31.4391084
2075,134040,Sterling Foundation School,+92 345 4140789,"Lahore, Pakistan",74.2825341,31.4543754
2076,134049,Bright Career High School,,"Baig Rd, Block D2, Johar Town, Lahore, Punjab, Lahore, Pakistan",74.28302032,31.4566504
2077,134053,Romper Room Kids Care Center,+92 332 4827127,"Khayaban-e-Firdousi, Lahore 54000, Pakistan",74.2820758,31.4597592
2078,134073,Wisdom Academy,+92 333 8428162,"G, Lahore, Pakistan",74.282856,31.4719691
2079,134125,"THE EDUCATORS, COLLEGE ROAD CAMPUS.",,"51, 50 College Road, Lahore, Pakistan",74.2856612,31.4266353
2080,134126,The Educators,+92 42 35215300,"Gul e Daman, Lahore, Pakistan",74.2856344,31.4264745
2081,134135,Lahore Grammar School for Boys,,"5, Service Road North, Lahore, Pakistan",74.2842977,31.4365176
2082,134136,Concordia College Jt Girls,+92 335 0493755,"concordia college near wapa town, Lahore, Pakistan",74.2838561,31.4368532
2083,134137,Allied School (Zafar Campus),+92 42 35181594,"94 Punjab Society Sutlej Ave، Lahore 54770, Pakistan",74.2846564,31.4387014
2084,134143,"The Educators , Tahir Campus",+92 42 35113817,"Sutlej Ave, Lahore, Pakistan",74.2850869,31.4391557
2085,134210,Bloomfield Hall School - Juniors/Seniors,+92 333 4421405,"Plot No. 28/29, Block D-II, Baig Road, Johar Town, Lahore 54000, Pakistan",74.284536,31.455145
2086,134213,American Pre School,,"Baig Rd, Block D2, Johar Town, Lahore, Punjab, Lahore, Pakistan",74.28435822,31.45477645
2087,134216,The Educators,,"Baig Road, Lahore, Pakistan",74.2850242,31.4546097
2088,134217,Lahore Grammar Preschool,+92 321 4324321,"Johar Town, Lahore 54000, Pakistan",74.284969,31.456819
2089,134226,KIPS SCHOOL,+92 42 35311826,"442 F Block Johar Town, Lahore 54000",74.285607,31.462553
2090,134228,The Educators Elite Campus,+92 42 35291869,"445-F, Khayaban-e-Firdousi, Lahore 54000, Pakistan",74.2852566,31.4623596
2091,134230,Kips Boys School,,"Service Rd, Lahore, Pakistan",74.2855799,31.4625469
2092,134245,The Spirit School,,"Block E, Lahore, Pakistan",74.2864146,31.4186973
2093,134266,LAPS School,+92 42 35186332,"PGECHS، 3 B/1 Sutlej Ave، Lahore 54770, Pakistan",74.2861122,31.4387578
2094,134402,American Lycetuff,,"D block Canal View Main Blvd, Lahore, Pakistan",74.2548081,31.4817345
2095,134438,HSA(Habib Science Academy),+92 331 4886038,"107 C, Al-Hamra Town, Jan Muhammad Road, Lahore, Pakistan",74.2590165,31.4469435
2096,134525,Ali Foundation Pre School,,"13, Abbaseen Rd, Block F2, Wapda Town, Lahore, Punjab, Lahore, Pakistan",74.26087364,31.43426286
2097,134542,Allied School Tulip Campus,,"Architect Enterance 2, Lahore, Pakistan",74.2604404,31.4429283
2098,134552,Merit N Merit home tuition Lahore,+92 313 0230550,"Street 12, Lahore, Pakistan",74.26153911,31.45417032
